location,state,year,lat,long,Primary Funding Source ,fund_source,fund_type,length,volume,actual_cost,2013 CF$,cost_2013,$/CY,CY/Foot,Other Funding Info,Source/Comment
Ocean City,NJ,1993,39.264158,-74.608501,Federal,Federal,Emergency,"22,000.00","846,000.00","3,217,825.00",0.606,"5,309,942.24",,,,
Ocean City,NJ,1993,39.264158,-74.589958,Federal,Federal,Shore Protection,"11,800.00","2,727,000.00","14,571,909.00",0.606,"24,046,054.46",,,,
Ocean City,NJ,1994,39.264158,-74.574903,Federal,Federal,Shore Protection,"6,336.00","606,000.00","5,749,776.00",0.621,"9,258,898.55",,,,
Ocean City,NJ,1995,39.264158,-74.589958,Federal,Federal,Shore Protection,"24,816.00","1,411,000.00","5,749,776.00",0.641,"8,970,009.36",,,,
Ocean City,NJ,1995,39.264158,-74.589958,Federal,Federal,Shore Protection,"10,560.00","360,000.00","6,943,000.00",0.641,"10,831,513.26",,,,
Ocean City,NJ,1997,39.264158,-74.578216,Federal,Federal,Shore Protection,"7,000.00","800,000.00","12,900,000.00",0.676,"19,082,840.24",,,,
Ocean City,NJ,2000,39.264158,-74.57971,Federal,Federal,Shore Protection,"12,500.00","1,351,000.00","8,314,000.00",0.725,"11,467,586.21",,,,
Ocean City,NJ,2004,39.264158,-74.589958,State,State,Shore Protection,"1,000.00","62,000.00",0.00,0.793,0.00,,,,
Ocean City,NJ,2004,39.264158,-74.589958,Federal,Federal,Shore Protection,"9,500.00","1,600,000.00","8,314,000.00",0.793,"10,484,237.07",,,,
Ocean City,NJ,2008,39.264158,-74.589958,State,State,Shore Protection,"11,000.00","900,825.00","13,824,000.00",0.904,"15,292,035.40",,,,
Ocean City,NJ,2010,39.264158,-74.589958,Federal,Federal,Shore Protection,"9,500.00","1,400,000.00","13,824,000.00",0.916,"15,091,703.06",,,,
Ocean City,NJ,2013,39.264158,-74.589958,Local,Local,Shore Protection,"4,487.00","90,000.00","1,100,000.00",0.978,"1,124,744.38",http://oceancity.patch.com/groups/summer/p/ocean-city-beach-project-is-complete#photo-14611245,,,
Ocean City,NJ,2013,39.264158,-74.589958,Federal,Federal,Emergency,,"746,200.00","5,467,700.00",0.978,"5,590,695.30",https://www.fbo.gov/index?s=opportunity&mode=form&id=6678ffd5ec6005b07b4c3c71f36f0d3f&tab=core&_cview=1,,,
Ocean City,NJ,2013,39.264158,-74.589958,Federal,Federal,Shore Protection,"12,144.00","1,000,000.00","11,993,000.00",0.978,"12,262,781.19",http://oceancity.patch.com/groups/summer/p/ocean-city-beach-project-is-complete#photo-14611245,,,
Ocean Isle Beach,NC,2001,33.890044,-78.422899,Federal,Federal,Shore Protection,"17,160.00","1,952,600.00","8,185,714.00",0.746,"10,972,806.97",,,,
Ocean Isle Beach,NC,2006,33.890044,-78.422899,Federal,Federal,Shore Protection,"6,200.00","449,400.00","2,100,000.00",0.847,"2,479,338.84",http://www.oibgov.com/ckfinder/userfiles/files/OIB%2030%20Year%20Beach%20Mgt%20Plan%20adopted%20April%2014%202015%281%29.pdf,,,
Ocean Isle Beach,NC,2007,33.890044,-78.422899,Local,Local,Shore Protection,"2,700.00","155,000.00","720,000.00",0.871,"826,636.05",http://www.oibgov.com/ckfinder/userfiles/files/OIB%2030%20Year%20Beach%20Mgt%20Plan%20adopted%20April%2014%202015%281%29.pdf,,,
Ocean Isle Beach,NC,2010,33.890044,-78.422899,Federal,Federal,Shore Protection,"11,000.00","509,200.00","5,012,525.00",0.916,"5,472,188.86",http://www.oibgov.com/ckfinder/userfiles/files/OIB%2030%20Year%20Beach%20Mgt%20Plan%20adopted%20April%2014%202015%281%29.pdf,,,
Ocean Isle Beach,NC,2006,33.897454,-78.393888,Federal,Federal,Navigation,800.00,"48,000.00","500,000.00",0.847,"590,318.77",http://www.oibgov.com/ckfinder/userfiles/files/OIB%2030%20Year%20Beach%20Mgt%20Plan%20adopted%20April%2014%202015%281%29.pdf,,,
Ocean Isle Beach,NC,2014,33.897454,-78.393888,Federal,Federal,Navigation,"1,200.00","160,000.00","500,000.00",0.994,"503,018.11",,,,
Ocean Isle Beach,NC,2014,33.897454,-78.393888,Federal,Federal,Shore Protection,"5,500.00","800,000.00","7,800,000.00",0.994,"7,847,082.49",http://www.oibgov.com/ckfinder/userfiles/files/OIB%2030%20Year%20Beach%20Mgt%20Plan%20adopted%20April%2014%202015%281%29.pdf,,,
Ocean Isle Beach,NC,2017,33.897454,-78.393888,Federal,Federal,Navigation,"1,600.00","35,000.00",0.00,1.000,0.00,https://oceanisle.municipalcms.com/newsview.aspx?nid=5987&actionid=saved,,,
Ocean Parkway,NY,2013,40.603303,-73.460778,Federal,Federal,Emergency,,"800,000.00","32,200,000.00",0.978,"32,924,335.38",https://www.governor.ny.gov/press/03152013-ocean-parkway-reconstruction,,,
"Oceanside City Beach, San Diego County",CA,1990,33.195173,-117.385526,Unknown,Unknown,Navigation,0.00,"500,000.00",0.00,0.571,0.00,post-march disposal allowed due to lack of beach at site; final CCC recommendation unclear in light of objections to 6-year time period,,,
"Oceanside City Beach, San Diego County",CA,1995,33.195173,-117.385526,Federal,Federal,Navigation,0.00,"400,000.00",0.00,0.641,0.00,,,,
"Oceanside City Beach, San Diego County",CA,1997,33.195173,-117.385526,Federal,Federal,Navigation,0.00,"500,000.00",0.00,0.676,0.00,,,,
"Oceanside City Beach, San Diego County",CA,1998,33.195173,-117.385526,Federal,Federal,Navigation,0.00,"102,000.00",0.00,0.685,0.00,,,,
"Oceanside City Beach, San Diego County",CA,2001,33.195173,-117.385526,Federal,Federal,Shore Protection,"4,400.00","421,000.00",0.00,0.746,0.00,http://www.sandag.org/uploads/publicationid/publicationid_920_2338.pdf,,,
Ocracoke Island,NC,1992,35.177176,-75.782661,Federal,Federal,Navigation,"1,000.00","100,000.00","653,748.00",0.588,"1,111,816.33",,,,
Ocracoke Island,NC,1995,35.177176,-75.782661,Federal,Federal,Navigation,0.00,"44,305.00","145,135.00",0.641,"226,419.66",,,,
Okaloosa County: Eglin AFB,FL,2010,30.390179,-86.553652,Federal,Federal,Shore Protection,"10,500.00","995,000.00",,0.916,,,,,
Orchard Beach,NY,2011,40.86626,-73.793174,Federal,Federal,Shore Protection,"5,280.00","268,000.00","6,000,000.00",0.964,"6,224,066.39",http://www.gldd.com/OurProjects.aspx?type=2,,,
Packery Channel,TX,2005,27.619541,-97.200422,Federal,Federal,Unknown,0.00,"600,000.00","550,000.00",0.820,"670,731.71",,,,
Palm Beach County: Boca Raton Central,FL,2004,26.355959,-80.069025,State,State,Unknown,"7,920.00","747,000.00",0.00,0.793,0.00,,,,
Palm Beach County: Boca Raton Central,FL,2006,26.355959,-80.069025,Local,Local,Shore Protection,"7,920.00","340,000.00","121,500.00",0.847,"143,447.46",https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Boca Raton North,FL,1998,26.359727,-80.068703,Federal,Federal,Unknown,"7,656.00","680,000.00","2,750,000.00",0.685,"4,014,598.54",,,,
Palm Beach County: Boca Raton North,FL,2006,26.359727,-80.068703,Federal,Federal,Unknown,0.00,0.00,"303,300.00",0.847,"358,087.37",,,,
Palm Beach County: Boca Raton North,FL,2010,26.359727,-80.068703,Federal,Federal,Shore Protection,"4,224.00","782,200.00",0.00,0.916,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Boca Raton North,FL,2014,26.359727,-80.068703,Federal,Federal,Emergency,"7,920.00","561,611.00",0.00,0.994,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Boca Raton South,FL,1996,26.354421,-80.069046,State,State,Unknown,"4,170.00","252,000.00","1,260,000.00",0.658,"1,914,893.62",,,,
Palm Beach County: Boca Raton South,FL,2006,26.354421,-80.069046,State,State,Unknown,0.00,0.00,"586,700.00",0.847,"692,680.05",,,,
Palm Beach County: Boca Raton South,FL,2010,26.354421,-80.069046,Local,Local,Shore Protection,"5,280.00","183,800.00","586,700.00",0.916,"640,502.18",https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Boca Raton South,FL,2013,26.354421,-80.069046,Local,Local,Shore Protection,"5,280.00","168,900.00","586,700.00",0.978,"599,897.75",https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Boca Raton South,FL,2002,26.354623,-80.069153,State,State,Unknown,"5,808.00","300,000.00","791,257.00",0.758,"1,043,874.67",,,,
Palm Beach County: Delray Beach,FL,1992,26.462092,-80.057373,Federal,Federal,Shore Protection,"8,976.00","1,196,500.00","4,862,000.00",0.588,"8,268,707.48",,,,
Palm Beach County: Delray Beach,FL,1996,26.462092,-80.057373,Federal,Federal,Shore Protection,"14,260.00","1,020,000.00","5,100,000.00",0.658,"7,750,759.88",,,,
Palm Beach County: Delray Beach,FL,2002,26.462092,-80.057373,State,State,Unknown,"8,976.00","1,150,000.00","3,882,210.00",0.758,"5,121,649.08",,,,
Palm Beach County: Delray Beach,FL,2005,26.462092,-80.057373,Federal,Federal,Emergency,0.00,0.00,"4,000,000.00",0.820,"4,878,048.78",,,,
Palm Beach County: Juno Beach,FL,1996,26.879895,-80.052459,Federal,Federal,Navigation,"30,096.00","135,000.00","1,455,000.00",0.658,"2,211,246.20",,,,
Palm Beach County: Juno Beach,FL,2001,26.879895,-80.052459,State,State,Unknown,"12,672.00","1,000,000.00","11,100,000.00",0.746,"14,879,356.57",,,,
Palm Beach County: Juno Beach,FL,2006,26.879895,-80.052459,State,State,Unknown,0.00,0.00,"125,000.00",0.847,"147,579.69",,,,
Palm Beach County: Juno Beach,FL,2010,26.879895,-80.052459,State,State,Unknown,"12,672.00","926,000.00","10,534,028.00",0.916,"11,500,030.57",https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Lake Worth Inlet (South Beach),FL,1990,26.61416,-80.036538,Federal,Federal,Navigation,0.00,"75,351.00","319,284.00",0.571,"559,166.37",,,,
Palm Beach County: Lake Worth Inlet (South Beach),FL,1991,26.61416,-80.036538,Federal,Federal,Navigation,0.00,"87,335.00","379,717.00",0.571,"665,003.50",,,,
Palm Beach County: Lake Worth Inlet (South Beach),FL,1994,26.61416,-80.036538,Federal,Federal,Navigation,0.00,"178,000.00","839,623.00",0.621,"1,352,049.92",,,,
Palm Beach County: Lake Worth Inlet (South Beach),FL,1998,26.61416,-80.036538,Federal,Federal,Navigation,0.00,"900,000.00",0.00,0.685,0.00,,,,
Palm Beach County: Mid-town Beach ,FL,1995,26.701491,-80.032847,Local,Local,Unknown,"5,400.00","800,000.00","3,200,000.00",0.641,"4,992,199.69",,,,
Palm Beach County: Mid-town Beach ,FL,2003,26.714468,-80.033062,Unknown,Unknown,Unknown,"13,200.00","1,400,000.00",0.00,0.775,0.00,,,,
Palm Beach County: Mid-town Beach ,FL,2006,26.714468,-80.033062,Local,Local,Unknown,0.00,0.00,"300,000.00",0.847,"354,191.26",,,,
Palm Beach County: Ocean Ridge,FL,1998,26.527031,-80.047288,Federal,Federal,Unknown,"8,448.00","939,886.00","3,169,000.00",0.685,"4,626,277.37",,,,
Palm Beach County: Ocean Ridge,FL,2006,26.527031,-80.047288,Federal,Federal,Emergency,"5,808.00","558,000.00","4,800,000.00",0.847,"5,667,060.21",https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Ocean Ridge,FL,2014,26.527031,-80.047288,Federal,Federal,Emergency,"5,808.00","503,690.00","10,838,850.00",0.994,"10,904,275.65",http://www.oceanridgeflorida.com/News/OceanRidge_Renourish.pdf,,,
Palm Beach County: Palm Beach,FL,1992,26.705425,-80.032884,Federal,Federal,Unknown,"10,296.00","1,200,000.00","3,993,528.00",0.588,"6,791,714.29",,,,
Palm Beach County: Palm Beach,FL,1994,26.705425,-80.032884,Federal,Federal,Unknown,"5,400.00","800,000.00","2,274,400.00",0.621,"3,662,479.87",,,,
Palm Beach County: Palm Beach,FL,1995,26.705425,-80.032884,Unknown,Unknown,Unknown,"5,030.00","880,000.00",0.00,0.641,0.00,,,,
Palm Beach County: Palm Beach,FL,2003,26.705425,-80.032884,State,State,Unknown,"13,200.00","1,200,000.00","4,400,000.00",0.775,"5,677,419.35",,,,
Palm Beach County: Palm Beach,FL,2006,26.705425,-80.032884,Federal,Federal,Emergency,"11,000.00","918,320.00",0.00,0.847,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Palm Beach,FL,2011,26.705425,-80.032884,Federal,Federal,Emergency,"5,280.00","52,000.00",0.00,0.964,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Palm Beach,FL,2015,26.705425,-80.032884,Local,Local,Shore Protection,"11,616.00","966,587.00",0.00,0.995,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Phipps Beach,FL,2006,26.638655,-80.037289,State,State,Shore Protection,"7,392.00","1,100,000.00",0.00,0.847,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Phipps Beach,FL,2011,26.638655,-80.037289,Federal,Federal,Emergency,,"56,000.00",0.00,0.964,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Palm Beach County: Phipps Beach,FL,2015,26.638655,-80.037289,Local,Local,Shore Protection,,"68,832.00",0.00,0.995,0.00,https://www.dep.state.fl.us/beaches/publications/pdf/SBMP/SoutheastAtlanticCoastRegionSBMP.pdf,,,
Pascagoula,MS,2010,30.343241,-88.544075,Federal,Federal,Emergency,"7,700.00","290,000.00","12,000,000.00",0.916,"13,100,436.68",,,,
Pass Chaland to Grand Bayou Pass (BA-35),LA,2009,29.299363,-89.701819,Federal,Federal,Ecosystem Restoration,"14,256.00","2,000,000.00","40,700,000.00",0.901,"45,172,031.08",http://lacoast.gov/reports/project/4052846~1.pdf,,,
Pawley's Island,SC,1999,33.432811,-79.119024,State,State,Unknown,"13,200.00","270,000.00","1,300,000.00",0.699,"1,859,799.71",http://www.scdhec.gov/environment/ocrm/docs/BFMP/Approved/PI/Pawleys_Approved_LCBMP%282012%29.pdf,,,
Pawley's Island,SC,2004,33.432811,-79.119024,Local,Local,Unknown,"3,000.00","29,160.00",0.00,0.793,0.00,http://www.scdhec.gov/environment/ocrm/docs/BFMP/Approved/PI/Pawleys_Approved_LCBMP%282012%29.pdf,,,
Pawley's Island,SC,2007,33.432811,-79.119024,Local,Local,Emergency,"3,000.00","40,000.00","426,912.00",0.871,"490,140.07",,,,
Pea Island,NC,1990,35.727144,-75.496674,Federal,Federal,Navigation,"2,000.00","254,955.00",0.00,0.571,0.00,,,,
Pea Island,NC,1991,35.727144,-75.496674,Federal,Federal,Navigation,"2,500.00","282,600.00",0.00,0.571,0.00,,,,
Pea Island,NC,1992,35.727144,-75.496674,Federal,Federal,Navigation,"5,400.00","1,078,000.00",0.00,0.588,0.00,,,,
Pea Island,NC,1992,35.727144,-75.496674,Federal,Federal,Navigation,"4,000.00","184,300.00",0.00,0.588,0.00,,,,
Pea Island,NC,1993,35.727144,-75.496674,Federal,Federal,Navigation,"2,500.00","433,235.00",0.00,0.606,0.00,,,,
Pea Island,NC,1995,35.727144,-75.496674,Federal,Federal,Navigation,"2,000.00","203,191.00","1,294,327.00",0.641,"2,019,230.89",,,,
Pea Island,NC,1996,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"500,217.00",0.00,0.658,0.00,,,,
Pea Island,NC,1997,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"294,000.00","1,159,642.00",0.676,"1,715,446.75",,,,
Pea Island,NC,1998,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"260,183.00","637,448.00",0.685,"930,581.02",,,,
Pea Island,NC,1999,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"328,919.00","545,515.00",0.699,"780,422.03",,,,
Pea Island,NC,2000,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"419,305.00","1,228,564.00",0.725,"1,694,571.03",,,,
Pea Island,NC,2001,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"513,706.00","2,568,530.00",0.746,"3,443,069.71",,,,
Pea Island,NC,2002,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"732,852.00","2,822,329.00",0.758,"3,723,389.18",,,,
Pea Island,NC,2003,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"1,029,543.00","3,860,786.00",0.775,"4,981,659.35",,,,
Pea Island,NC,2004,35.727144,-75.496674,Federal,Federal,Navigation,0.00,"616,448.00","2,510,229.00",0.793,"3,165,484.24",,,,
Pea Island,NC,2013,35.727144,-75.496674,Federal,Federal,Emergency,0.00,"616,448.00","7,000,000.00",0.978,"7,157,464.21",,,,
Pea Island/Rodanthe,NC,2014,35.6136277,-75.4662466,Federal,Federal,Emergency,"11,250.00","1,620,000.00","20,300,000.00",0.994,"20,422,535.21",https://apps.ncdot.gov/newsreleases/details.aspx?r=10315,,,
Pelican Island (BA-38),LA,2012,29.250834,-89.586482,Federal,Federal,Ecosystem Restoration,"12,672.00","2,600,500.00","52,800,000.00",0.964,"54,771,784.23",https://cims.coastal.louisiana.gov/DocLibrary/FileDownload.aspx?Root=0&id=12036,,,
Perdido Key,AL,2002,30.272114,-87.560306,Federal,Federal,Navigation,0.00,"300,000.00",0.00,0.758,0.00,,,,
Pickering Beach,DE,1990,39.137284,-75.409094,Unknown,Unknown,Unknown,0.00,"55,400.00",0.00,0.571,0.00,,,,
Pickering Beach,DE,2002,39.137284,-75.409094,State,State,Unknown,"2,400.00","37,500.00",0.00,0.758,0.00,,,,
Pine Knoll Shores,NC,2002,34.693921,-76.818552,Local,Local,Shore Protection,"90,000.00","1,276,586.00","10,710,000.00",0.758,"14,129,287.60",http://www.carteretcountync.gov/DocumentCenter/View/2802,,,
Pine Knoll Shores,NC,2007,34.693921,-76.818552,Federal,Federal,Shore Protection,"21,120.00","770,465.00","10,326,000.00",0.871,"11,855,338.69",http://www.carteretcountync.gov/DocumentCenter/View/2815,,,
Pine Knoll Shores,NC,2008,34.693921,-76.818552,Federal,Federal,Emergency,"13,615.00","148,393.00","3,311,582.44",0.904,"3,663,254.91",http://www.carteretcountync.gov/DocumentCenter/View/2816,,,
Pine Knoll Shores,NC,2013,34.693921,-76.818552,Federal,Federal,Emergency,"12,905.00","315,221.00","4,884,062.00",0.978,"4,993,928.43",http://www.carteretcountync.gov/DocumentCenter/View/2822,,,
Pinellas County: Belleair Beach,FL,1993,27.923516,-82.844338,State,State,Unknown,0.00,"82,300.00","358,647.00",0.606,"591,826.73",,,,
Pinellas County: Honeymoon Island,FL,2000,28.069633,-82.835004,State,State,Navigation,"2,000.00","12,500.00",0.00,0.725,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/Pinellas_County_CMP_Sum_Document.pdf,,,
Pinellas County: Honeymoon Island,FL,2008,28.069633,-82.835004,State,State,Shore Protection,"2,600.00","140,000.00","2,000,000.00",0.904,"2,212,389.38",https://www.pinellascounty.org/bcc_work/2011_08_30/02.pdf,,,
Pinellas County: Honeymoon Island,FL,2013,28.069633,-82.835004,State,State,Shore Protection,"1,750.00","150,000.00","2,380,000.00",0.978,"2,433,537.83",http://www.dep.state.fl.us/beaches/programs/pdf/lgfr_2012-13.pdf,,,
Pinellas County: Long Key/Pass-A-Grille,FL,1991,27.692449,-82.737851,Federal,Federal,Shore Protection,"5,280.00","100,000.00",0.00,0.571,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey-St-Pete-Beach_2014.pdf,,,
Pinellas County: Long Key/Pass-A-Grille,FL,2004,27.692449,-82.737851,Federal,Federal,Shore Protection,"5,280.00","95,000.00",0.00,0.793,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey-St-Pete-Beach_2014.pdf,,,
Pinellas County: Long Key/Pass-A-Grille,FL,2014,27.692449,-82.737851,Federal,Federal,Emergency,"5,280.00","140,053.00","2,003,565.50",0.994,"2,015,659.46",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey-St-Pete-Beach_2014.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,1991,27.736415,-82.753655,Federal,Federal,Shore Protection,"2,112.00","230,000.00","2,200,000.00",0.571,"3,852,889.67",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,1996,27.736415,-82.753655,Federal,Federal,Shore Protection,"2,112.00","253,000.00",0.00,0.658,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,2000,27.736415,-82.753655,Federal,Federal,Shore Protection,"2,112.00","281,000.00",0.00,0.725,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,2004,27.736415,-82.753655,Federal,Federal,Shore Protection,"3,696.00","408,000.00",0.00,0.793,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,2006,27.736415,-82.753655,Federal,Federal,Emergency,"2,112.00","90,000.00",0.00,0.847,0.00,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
