location,state,year,lat,long,Primary Funding Source ,fund_source,fund_type,length,volume,actual_cost,2016 CF$,cost_2016,$/CY,CY/Foot,Other Funding Info,Source/Comment
"South Padre Island (Park Road 100, Cameron County)",TX,2003,26.155284,-97.170939,State,State,Shore Protection,"2,000","120,000","50,000",0.775,"64,516",,,,
Southold,NY,2014,41.019982,-72.54879,Federal,Federal,Navigation,"3,400","100,000","2,200,000",0.994,"2,213,280",http://www.nan.usace.army.mil/Media/NewsReleases/tabid/3948/Article/23214/army-corps-of-engineers-completes-dredging-mattituck-inlet-replenishing-beaches.aspx,,,
Spanish Grant Subdivision,TX,2001,29.230463,-94.890375,State,State,Unknown,"1,725","5,900","75,000",0.746,"100,536",,,,
St. Johns County: Anastasia State Park/ St.Augustine,FL,1996,29.896727,-81.275718,Federal,Federal,Shore Protection,0,"292,000","3,584,360",0.658,"5,447,356",,,,
St. Johns County: Anastasia State Park/ St.Augustine,FL,2000,29.896727,-81.275718,Federal,Federal,Navigation,"3,200","200,000","950,000",0.725,"1,310,345",,,,
St. Johns County: St. Augustine Beach,FL,2005,29.823277,-81.262822,Federal,Federal,Shore Protection,"52,800","3,200,000","16,000,000",0.820,"19,512,195",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach,FL,2012,29.823277,-81.262822,Federal,Federal,Shore Protection,"12,144","2,100,000","14,000,000",0.964,"14,522,822",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach,FL,2000,29.845167,-81.264732,Federal,Federal,Navigation,"52,800","3,200,000","16,000,000",0.725,"22,068,966",http://staugustine.com/news/local-news/2012-07-09/beach-renourishment-costs-46-million-over-last-11-years#.U62H2kAvCxM,,,
St. Johns County: St. Augustine Beach/Anastasia,FL,1996,29.88676,-81.286361,Federal,Federal,Navigation,0,"258,000","2,523,240",0.658,"3,834,711",,,,
St. Johns County: St. Augustine Beach/Anastasia,FL,1998,29.88676,-81.286361,Federal,Federal,Navigation,"3,200","282,000","1,410,000",0.685,"2,058,394",,,,
St. Lucie County: Ft. Lucie Inlet,FL,1997,27.147789,-80.151283,Unknown,Unknown,Unknown,0,"335,000",0,0.676,0,,,,
St. Lucie County: Ft. Lucie Inlet,FL,1997,27.147789,-80.151283,Unknown,Unknown,Unknown,0,"290,000",0,0.676,0,,,,
St. Lucie County: Ft. Pierce Beach,FL,1990,27.441207,-80.32097,Federal,Federal,Navigation,"6,864","55,700","236,017",0.571,"413,340",,,,
St. Lucie County: Ft. Pierce Beach,FL,1994,27.441207,-80.32097,Federal,Federal,Navigation,0,"7,190","33,915",0.621,"54,614",,,,
St. Lucie County: Ft. Pierce Beach,FL,1995,27.441207,-80.32097,Federal,Federal,Navigation,0,"166,650","808,981",0.641,"1,262,061",,,,
St. Lucie County: Ft. Pierce Beach,FL,1999,27.441207,-80.32097,Federal,Federal,Unknown,"6,864","908,000","6,200,000",0.699,"8,869,814",,,,
St. Lucie County: Ft. Pierce Beach,FL,2003,27.441207,-80.32097,Unknown,Unknown,Unknown,"2,112","336,000",0,0.775,0,,,,
St. Lucie County: Ft. Pierce Beach,FL,2004,27.441207,-80.32097,State,State,Unknown,"2,640","400,000","2,100,000",0.793,"2,648,172",,,,
St. Lucie County: Ft. Pierce Beach,FL,2005,27.441207,-80.32097,Federal,Federal,Emergency,0,0,"4,000,000",0.820,"4,878,049",,,,
St. Lucie County: Ft. Pierce Beach,FL,2012,27.441207,-80.32097,Federal,Federal,Shore Protection,"4,350","416,000","5,486,600",0.964,"5,691,494",http://www.mansonconstruction.com/shore-protection-project-ft-pierce/,,,
St. Lucie County: Ft. Pierce Beach,FL,2013,27.441207,-80.32097,Federal,Federal,Emergency,"4,350","420,000","5,200,000",0.978,"5,316,973",http://www.tcpalm.com/news/fort-pierce-52-million-renourishment-project-awarded-ep-380723004-342609272.html,,,
St. Lucie County: Ft. Pierce Beach,FL,2015,27.441207,-80.32097,Federal,Federal,Shore Protection,"6,864","300,000","6,240,000",0.995,"6,271,357",http://www.tcpalm.com/yournews/st-lucie-county/army-corps-to-begin-s-jetty-beach-nourishment-ep-932659684-341136441.html,,,
St. Lucie County: Ft. Pierce Inlet,FL,2006,27.473476,-80.290017,Federal,Federal,Unknown,0,0,"8,200,000",0.847,"9,681,228",,,,
St. Lucie County: South St. Lucie Beach,FL,2006,27.468088,-80.290607,Federal,Federal,Unknown,0,0,"600,000",0.847,"708,383",,,,
St. Lucie County: South St. Lucie Beach,FL,2013,27.468088,-80.290607,Local,Local,Shore Protection,"17,424","635,000","6,857,100",0.978,"7,011,350",http://www.stlucieco.gov/departments-services/a-z/mosquito-control-coastal-management-services/erosion-district/projects,,,
Staten Island,NY,2000,40.557162,-74.102032,Federal,Federal,Shore Protection,0,0,"3,000,000",0.725,"4,137,931",,,,
Stone Harbor,NJ,2003,39.050752,-74.756134,Federal,Federal,Shore Protection,"13,300","2,900,000","1,500,000",0.775,"1,935,484",,,,
Stone Harbor,NJ,2009,39.050752,-74.756134,Federal,Federal,Emergency,"3,700","319,670","1,500,000",0.901,"1,664,817",,,,
Stone Harbor,NJ,2011,39.050752,-74.756134,Federal,Federal,Emergency,"11,200","580,000","9,338,000",0.964,"9,686,722",,,,
Stone Harbor,NJ,2013,39.050752,-74.752236,Federal,Federal,Emergency,"13,077","674,224","2,440,250",0.978,"2,495,143",,,,
Stone Harbor,NJ,2013,39.050752,-74.756134,Federal,Federal,Emergency,"8,750","100,000","2,440,250",0.978,"2,495,143",,,,
Stone Harbor,NJ,2013,39.050752,-74.756134,Federal,Federal,Emergency,0,"265,000","3,121,700",0.978,"3,191,922",https://www.fbo.gov/index?s=opportunity&mode=form&id=3db4c2b3c38c8e4035e5951a20691085&tab=core&_cview=1,,,
Sullivan's Island,SC,1998,32.756431,-79.840661,State,State,Unknown,"2,640","35,000","230,000",0.685,"335,766",,,,
Surfside Beach,TX,2001,28.944988,-95.289772,Unknown,Unknown,Unknown,"5,280",0,"355,754",0.746,"476,882",,,,
Surfside Beach,TX,2003,28.944988,-95.289772,State,State,Unknown,"4,700",0,"172,479",0.775,"222,554",,,,
Surfside Beach,TX,2004,28.944988,-95.289772,State,State,Shore Protection,"5,280",0,"1,333,333",0.793,"1,681,378",,,,
Surfside Beach,SC,1990,33.605327,-78.970928,Federal,Federal,Emergency,"5,000","70,544","581,250",0.571,"1,017,951",,,,
"Surfside/Sunset Beach, Orange County",CA,1990,33.718895,-118.075089,Federal,Federal,Shore Protection,0,"1,826,000","6,900,000",0.571,"12,084,063",,,,
"Surfside/Sunset Beach, Orange County",CA,1997,33.718895,-118.075089,Federal,Federal,Shore Protection,0,"1,600,000",0,0.676,0,,,,
"Surfside/Sunset Beach, Orange County",CA,2001,33.718895,-118.075089,Federal,Federal,Shore Protection,0,"1,800,000",0,0.746,0,,,,
Terramar Subdivision,TX,2001,29.130721,-95.054913,State,State,Unknown,"2,850","19,900","78,175",0.746,"104,792",,,,
The Misquamicut Club,RI,1992,41.318402,-71.824752,Private,Private,Unknown,"4,800","25,000",0,0.588,0,27,,,
Tijuana River National Estuary,CA,1996,32.55,-117.13,Unknown,Unknown,Navigation,0,0,0,0.658,0,,,,
Timbalier Island Dune and Marsh Restoration (TE-40),LA,2004,29.060524,-90.462835,Federal,Federal,Ecosystem Restoration,"11,616","4,600,000","13,761,336",0.793,"17,353,513",http://lacoast.gov/reports/gpfs/TE-40.pdf,,,
Topsail Island,NC,1992,34.351940,-77.644415,Federal,Federal,Navigation,755,"75,519","177,830",0.588,"302,432",,,,
Topsail Island,NC,1993,34.351940,-77.644415,Federal,Federal,Navigation,802,"80,162","269,659",0.606,"444,982",,,,
Topsail Island,NC,1995,34.351940,-77.644415,Federal,Federal,Navigation,389,"38,883","269,659",0.641,"420,685",,,,
Topsail Island,NC,2005,34.351940,-77.644415,Federal,Federal,Emergency,0,"58,000","1,500,000",0.820,"1,829,268",,,,
Topsail Island,NC,2007,34.351940,-77.644415,Federal,Federal,Navigation,"4,000","160,000",0,0.871,0,,,,
Topsail Island,NC,2010,34.351940,-77.644415,Local,Local,Shore Protection,"25,000","1,000,000","10,250,000",0.916,"11,189,956",,,,
Torrey Pines,CA,2001,32.931705,-117.260473,Federal,Federal,Shore Protection,"1,600","245,000",0,0.746,0,http://www.sandag.org/uploads/publicationid/publicationid_920_2338.pdf,,,
"Town Neck Beach, Sandwich ",MA,2016,41.769375,-70.486329,Federal,Federal,Navigation,"2,500","180,000","6,850,000",1.000,"6,850,000",http://capecod.wickedlocal.com/news/20160122/sandwich-beaches-reshaping-town-neck-beach-dune-system-seen-as-success,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1990,36.962169,-121.99811,Federal,Federal,Navigation,0,"173,567",0,0.571,0,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1991,36.962169,-121.99811,Federal,Federal,Navigation,0,"163,250",0,0.571,0,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1992,36.962169,-121.99811,Federal,Federal,Navigation,0,"160,000",0,0.588,0,,,,
"Twin Lakes State Beach, Santa Cruz Co.",CA,1994,36.962169,-121.99811,Federal,Federal,Navigation,0,"75,000",0,0.621,0,,,,
Tybee Island,GA,1994,31.999851,-80.842209,Federal,Federal,Navigation,0,"918,000",0,0.621,0,http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,1995,31.999851,-80.842209,State,State,Shore Protection,"4,400","335,000","4,900,000",0.641,"7,644,306",http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,2000,31.999851,-80.842209,Federal,Federal,Shore Protection,"2,482","1,480,570","10,000,000",0.725,"13,793,103",http://www.cityoftybee.org/Assets/Files/BeachTaskForce/TybeeIslandOM20090706.pdf,,,
Tybee Island,GA,2008,31.999851,-80.842209,Federal,Federal,Shore Protection,"15,840","1,224,148","9,100,000",0.904,"10,066,372",https://docs.google.com/spreadsheets/d/1aO0xLernsSVVqVVeYqJc6V6P1knrReum9Py9O2_PFJE/edit#gid=0,,,
Tybee Island,GA,2014,31.999851,-80.842209,Federal,Federal,Shore Protection,"15,840","1,300,000","10,000,000",0.994,"10,060,362",http://www.army.mil/article/134462/Savannah_Corps_awards_contract_for_Tybee_Island_beach_renourishment/,,,
"Venice Beach, Los Angeles County",CA,1998,33.976784,-118.466156,Federal,Federal,Navigation,0,"123,000",0,0.685,0,,,,
"Ventura, Ventura County",CA,1997,34.266722,-119.278049,Federal,Federal,Navigation,0,"19,500",0,0.676,0,,,,
Virginia Beach,VA,2002,36.830333,-75.968043,Federal,Federal,Shore Protection,"33,264","4,000,000","100,700,000",0.758,"132,849,604",,,,
Virginia Beach,VA,2013,36.843607,-75.972723,Federal,Federal,Shore Protection,"18,843","1,440,250","12,050,000",0.978,"12,321,063",,,,
Virginia Beach,VA,1990,36.853733,-75.975094,Local,Local,Unknown,"18,480","94,586",0,0.571,0,,,,
Virginia Beach,VA,2013,36.853733,-75.975094,Federal,Federal,Emergency,0,"190,250","2,117,482",0.978,"2,165,115",,,,
Virginia Beach,VA,1990,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.571,0,,,,
Virginia Beach,VA,1991,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.571,0,,,,
Virginia Beach,VA,1992,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.588,0,,,,
Virginia Beach,VA,1993,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.606,0,,,,
Virginia Beach,VA,1994,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000","800,000",0.621,"1,288,245",,,,
Virginia Beach,VA,1995,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000","962,000",0.641,"1,500,780",,,,
Virginia Beach,VA,1996,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000","1,100,000",0.658,"1,671,733",,,,
Virginia Beach,VA,1997,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.676,0,,,,
Virginia Beach,VA,1998,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.685,0,,,,
Virginia Beach,VA,1999,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.699,0,,,,
Virginia Beach,VA,2000,36.88475,-75.984467,Local,Local,Shore Protection,"17,424","300,000",0,0.725,0,,,,
Volusia County: Ponce de Leon Port Authority,FL,2006,29.082801,-80.922654,State,State,Unknown,0,0,"300,000",0.847,"354,191",,,,
Volusia County: Ponce Inlet (North Beach),FL,1996,29.098102,-80.935314,Federal,Federal,Shore Protection,0,0,0,0.658,0,,,,
Volusia County: Smyrna/Bethune,FL,2006,29.03546,-80.893364,State,State,Navigation,"10,560","400,000","14,000,000",0.847,"16,528,926",,,,
Volusia County: Smyrna/Bethune,FL,2006,29.03546,-80.893364,State,State,Unknown,0,0,"20,000,000",0.847,"23,612,751",,,,
Volusia County: Smyrna/Bethune,FL,2008,29.03546,-80.893364,State,State,Navigation,"10,560","400,000","7,700,000",0.904,"8,517,699",http://articles.orlandosentinel.com/2008-04-13/news/beachsand13_1_smyrna-beach-beach-renourishment-sand,,,
Walton County,FL,2006,30.318534,-86.130219,Federal,Federal,Unknown,0,0,"2,000,000",0.847,"2,361,275",,,,
Waveland,MS,1994,30.281454,-89.36923,State,State,Unknown,"10,400","600,000","2,000,000",0.621,"3,220,612",,,,
Waveland,MS,2012,30.281454,-89.36923,Unknown,Unknown,Unknown,"12,000","230,000",0,0.964,0,,,,
Wells and Drakes Island,ME,2000,43.324116,-70.551195,Federal,Federal,Navigation,0,"10,000","100,000",0.725,"137,931",,,,
West Beach Grand Riviera I & II Condominiums,TX,2001,29.223034,-94.902351,State,State,Unknown,465,"1,100",0,0.746,0,,,,
West Belle Pass Barrier Headland Restoration (TE-52),LA,2012,29.092791,-90.243113,Federal,Federal,Ecosystem Restoration,"9,300","2,744,745","42,200,000",0.964,"43,775,934",http://lacoast.gov/reports/gpfs/TE-52.pdf,https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=TE-0052,,
West Galveston Island - Pirates Beach,TX,2003,29.203148,-94.935747,Federal,Federal,Shore Protection,"12,000",0,"612,528",0.775,"790,359",,,,
West Galveston Island - Sea Isle,TX,2003,29.140055,-95.04015,State,State,Shore Protection,"28,000",0,"706,974",0.775,"912,225",,,,
West Galveston Island - Spanish Grant ,TX,2003,29.230463,-95.04015,Federal,Federal,Shore Protection,"7,500",0,"1,041,629",0.775,"1,344,037",,,,
West of Shinnecock Inlet/Tiana Beach,NY,1993,40.830908,-72.514164,Federal,Federal,Shore Protection,"3,000","500,000","1,650,000",0.606,"2,722,772",,,,
West of Shinnecock Inlet/Tiana Beach,NY,2005,40.839983,-72.473545,Federal,Federal,Shore Protection,"4,000","302,590","6,615,385",0.820,"8,067,543",,,,
West of Shinnecock Inlet/Tiana Beach,NY,2013,40.839983,-72.473545,Federal,Federal,Emergency,0,"450,000","6,875,000",0.978,"7,029,652",https://www.fbo.gov/index?s=opportunity&mode=form&tab=core&id=51c834a637de339a57f06091d98512fe&_cview=0,,,
West Onslow Beach,NC,1990,34.535400,-77.326648,Federal,Federal,Navigation,"4,000","101,653","417,984",0.571,"732,021",,,,
West Ship Island,MS,1991,30.211979,-88.973508,State,State,Unknown,676,"58,000",0,0.571,0,,,,
West Ship Island,MS,1996,30.211979,-88.973508,State,State,Unknown,0,"55,000",0,0.658,0,,,,
West Ship Island,MS,2012,30.211979,-88.973508,Federal,Federal,Shore Protection,"10,350","565,000","6,000,000",0.964,"6,224,066",,,,
Westerly,RI,1990,41.30976,-71.860929,Local,Local,Unknown,400,0,0,0.571,0,26,,,
Westerly,RI,1993,41.30976,-71.860929,Local,Local,Unknown,0,0,0,0.606,0,28,,,
Westhampton Beach,NY,1993,40.794643,-72.639198,Federal,Federal,Navigation,0,"1,440,000","5,364,030",0.606,"8,851,535",,,,
Westhampton Beach,NY,1997,40.794643,-72.639198,Federal,Federal,Shore Protection,"12,000","4,000,000","30,700,000",0.676,"45,414,201",,,,
Westhampton Beach,NY,2005,40.794643,-72.639198,Federal,Federal,Shore Protection,0,0,"6,923,077",0.820,"8,442,777",,,,
Westhampton Beach,NY,2009,40.794643,-72.639198,Federal,Federal,Shore Protection,"15,000","1,035,000","14,615,385",0.901,"16,221,293",,,,
Westhampton Beach,NY,2015,40.794643,-72.639198,Federal,Federal,Emergency,"21,120","715,000","14,234,275",0.995,"14,305,804",http://www.27east.com/news/article.cfm/Westhampton-Beach-Surrounding-Areas/93003/Army-Corps-Completes-Beach-Nourishment-Work-In-Westhampton,,,
Westhampton Beach  ,NY,2001,40.794643,-72.639198,Federal,Federal,Shore Protection,0,0,"7,692,307",0.746,"10,311,403",,,,
"Whaler Island, Crescent City, Del Norte County",CA,1998,41.739937,-124.184089,Federal,Federal,Navigation,0,"70,000",0,0.685,0,,,,
Whiskey Island Back Barrier Marsh Creation (TE-50),LA,2009,29.045814,-90.825532,Federal,Federal,Ecosystem Restoration,"13,000","2,741,000","26,800,000",0.901,"29,744,728",http://lacoast.gov/reports/gpfs/TE-50.pdf,https://www.estuaries.org/pdf/2010conference/monday15/yacht/session3/alfageme-whiskey-island.pdf,https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=TE-0050,
Whiskey Island Restoration (TE-27),LA,1998,29.048518,-90.814401,Federal,Federal,Ecosystem Restoration,"16,896",0,"7,040,000",0.685,"10,277,372",http://lacoast.gov/reports/gpfs/TE-27.pdf,,,
Wildwood,NJ,1991,38.978995,-74.817971,Federal,Federal,Navigation,0,"100,000","434,783",0.571,"761,441",,,,
"Woodmont Shore, Milford",CT,1994,41.227846,-72.989881,Federal,Federal,Shore Protection,"1,500","225,000","1,184,000",0.621,"1,906,602",https://www.fbo.gov/index?s=opportunity&mode=form&id=43f97bfa69aa7c5f6bf601ae2d1c48e0&tab=core&_cview=1,,,
Wrightsville Beach,NC,1991,34.207242,-77.793460,Federal,Federal,Shore Protection,"6,864","1,016,684","2,682,412",0.571,"4,697,744",,,,
Wrightsville Beach,NC,1994,34.207242,-77.793460,Federal,Federal,Shore Protection,"6,400","619,031","1,973,591",0.621,"3,178,085",,,,
Wrightsville Beach,NC,1998,34.207242,-77.793460,Federal,Federal,Shore Protection,0,"1,672,227","3,969,299",0.685,"5,794,597",,,,
Wrightsville Beach,NC,2002,34.207242,-77.793460,Federal,Federal,Shore Protection,0,"1,250,000","4,600,000",0.758,"6,068,602",,,,
Wrightsville Beach,NC,2005,34.207242,-77.793460,Federal,Federal,Emergency,0,"10,000","100,000",0.820,"121,951",,,,
Wrightsville Beach,NC,2006,34.207242,-77.793460,Federal,Federal,Shore Protection,"15,000","500,000","7,260,000",0.847,"8,571,429",,,,
Wrightsville Beach,NC,2010,34.207242,-77.793460,Federal,Federal,Navigation,0,"451,000","2,402,515",0.916,"2,622,833",,,,
Wrightsville Beach,NC,2014,34.207242,-77.793460,Federal,Federal,Shore Protection,"7,202","775,000","9,700,000",0.994,"9,758,551",http://www.starnewsonline.com/article/20140417/ARTICLES/140419744?p=1&tc=pg,,,
